x1,x2,x3,x4,x5,x6,x7,x8,x9,y
82,65,86,1,51,39,36,57,60,1
25,37,18,4,86,38,55,48,3,1
37,80,92,16,37,14,77,92,13,1
12,64,72,17,9,10,49,79,45,1
75,26,78,52,13,15,32,56,6,1
79,54,92,60,31,8,69,47,40,1
33,16,24,57,38,11,79,50,71,1
23,97,96,19,37,81,38,50,9,1
78,26,65,34,88,77,17,31,92,1
24,68,96,72,71,48,59,12,25,0
28,46,59,98,43,28,20,49,14,1
99,18,71,15,2,21,70,28,72,1
1,71,64,68,36,61,43,10,3,1
61,46,22,65,80,81,91,40,97,1
57,32,82,75,37,20,51,43,55,1
64,43,87,68,30,28,39,93,94,1
79,40,36,49,46,16,21,79,98,1
27,19,4,63,88,17,34,3,1,1
15,41,29,7,30,69,60,1,71,1
0,27,95,40,69,88,56,49,10,0
41,1,28,23,34,84,73,35,38,1
56,23,10,24,67,49,92,34,73,1
83,85,65,17,67,68,54,88,71,1
80,12,26,3,48,16,28,46,92,1
29,67,68,58,60,8,95,24,79,1
41,33,46,66,23,64,36,67,62,1
81,61,6,7,61,99,28,9,4,1
61,84,10,50,60,63,27,12,45,1
62,27,76,73,47,5,65,19,36,1
62,57,18,21,9,30,24,79,88,1
71,44,45,58,10,98,21,93,4,1
95,89,85,35,81,91,47,5,70,1
24,17,56,20,65,10,47,28,83,0
33,19,35,68,94,96,3,31,76,1
97,38,6,12,42,90,53,63,81,1
44,71,9,4,26,71,11,92,53,1
45,14,79,31,91,80,3,96,90,0
6,10,99,67,79,9,68,37,34,0
75,70,2,93,49,15,86,46,44,1
39,20,60,76,14,14,95,35,10,0
2,21,37,51,4,34,51,56,58,0
5,95,62,73,14,11,16,24,63,1
97,47,0,66,68,89,74,29,86,1
29,3,3,83,1,81,74,63,60,1
87,5,8,13,6,24,24,78,38,1
60,83,1,28,47,69,11,67,38,1
36,14,38,38,66,0,12,53,47,1
89,53,73,51,77,95,51,38,73,1
51,3,68,7,36,45,80,22,82,0
69,99,13,78,87,63,34,62,40,1
66,56,51,89,81,15,70,32,46,1
25,0,77,57,42,21,92,54,66,0
8,17,0,79,12,57,5,57,54,1
94,47,79,32,80,63,42,1,83,1
83,75,48,29,48,89,11,48,22,1
8,39,55,74,45,26,70,43,62,0
48,34,44,49,65,35,70,72,4,1
12,50,63,1,61,51,83,53,75,0
62,56,10,96,82,8,78,30,60,1
73,20,64,17,90,50,48,19,70,1
20,86,72,33,80,49,96,55,38,1
100,3,40,97,34,87,56,85,58,1
31,30,63,45,41,26,63,15,25,0
43,2,66,52,61,27,10,29,75,0
75,90,34,73,93,82,52,38,94,1
48,30,20,79,41,87,97,32,84,1
85,27,55,80,64,32,38,28,55,1
66,10,21,63,51,96,76,8,4,1
43,31,52,67,44,82,89,46,44,1
0,32,71,65,81,54,64,3,10,0
81,47,12,24,41,53,4,83,19,1
46,58,65,93,70,37,76,57,57,1
66,10,33,77,62,35,10,71,32,1
61,21,58,100,10,20,67,49,42,1
85,85,66,18,55,58,34,1,89,1
67,40,8,99,35,21,96,60,72,1
87,50,85,26,26,35,11,82,0,1
69,22,40,43,62,92,5,25,64,1
48,0,77,17,93,25,1,80,46,0
69,94,52,84,37,85,82,67,7,1
25,31,57,50,76,85,7,25,95,0
60,6,46,15,27,86,27,90,62,1
5,79,26,91,77,34,4,79,39,1
94,0,36,8,0,82,27,4,52,1
87,31,0,90,72,85,4,14,70,1
96,99,11,47,23,11,70,27,4,1
67,18,65,37,14,39,2,70,41,1
95,29,79,21,57,34,59,17,2,1
2,36,0,37,4,8,21,35,92,1
44,60,34,77,45,70,67,38,56,1
14,47,64,86,5,97,2,92,0,0
34,37,67,76,83,34,78,60,25,1
39,51,6,17,24,17,62,4,17,1
87,55,40,31,36,66,56,13,88,1
41,18,49,30,9,67,44,12,68,1
38,55,44,62,92,37,93,48,63,1
68,44,39,98,17,65,95,83,33,1
65,67,58,92,47,36,35,27,37,1
88,34,91,25,41,61,92,65,60,1
18,37,77,72,16,42,79,70,94,0
57,88,94,50,2,99,60,1,23,1
60,33,68,38,17,50,98,23,63,1
10,29,66,54,20,84,44,94,63,0
39,9,58,42,43,6,61,44,86,0
1,49,94,31,12,14,20,33,6,0
68,60,63,25,17,6,57,75,85,1
76,25,100,28,33,71,14,92,17,1
69,10,78,18,65,78,2,78,96,1
62,6,17,90,96,73,28,100,97,1
89,14,51,50,12,40,73,79,3,1
96,92,35,82,33,42,26,71,43,1
94,51,50,10,45,23,70,13,83,1
12,76,29,69,95,85,13,80,41,1
40,78,19,74,9,52,85,7,13,1
90,12,92,46,17,99,57,92,59,1
33,1,6,1,88,94,48,22,93,1
15,1,98,82,40,97,75,3,67,0
15,5,65,97,10,96,84,91,65,0
98,72,19,51,26,57,53,74,6,1
88,18,1,29,35,90,3,18,73,1
54,68,73,2,82,32,59,60,1,1
51,89,53,44,28,21,27,92,0,1
51,59,97,59,8,56,66,33,99,1
31,99,64,77,80,6,45,51,9,1
89,59,23,1,46,6,19,21,44,1
63,33,20,75,20,47,25,100,38,1
25,88,64,79,57,39,63,6,41,1
58,31,12,84,77,70,29,38,99,1
67,21,96,38,59,0,82,63,46,0
99,56,88,55,28,64,80,24,29,1
78,15,21,23,80,36,86,87,61,1
44,71,41,2,85,39,41,80,68,1
80,99,8,2,60,90,46,14,21,1
6,6,48,13,3,50,66,23,15,0
91,13,35,33,42,100,24,1,25,1
72,77,24,38,14,1,46,66,13,1
65,36,57,5,38,19,86,73,7,1
97,17,7,86,23,26,1,62,64,1
21,23,58,60,17,4,32,33,88,0
12,79,85,72,82,45,61,5,23,1
99,21,76,69,81,70,40,66,26,1
49,55,51,74,27,64,61,52,96,1
65,28,90,1,56,95,22,6,99,1
28,26,40,33,33,48,55,21,20,1
55,16,10,36,69,66,66,72,10,1
68,61,10,57,0,87,11,81,81,1
100,3,60,64,83,40,82,42,71,1
83,53,76,15,85,85,33,45,71,1
56,34,43,17,0,57,36,89,48,1
17,32,10,17,14,54,17,49,13,1
18,17,23,96,19,72,18,48,77,1
66,38,78,81,3,24,86,27,21,1
25,87,12,93,89,41,72,8,13,1
31,27,23,3,68,75,29,20,80,1
69,63,95,56,8,98,44,77,3,1
81,8,9,71,90,11,12,65,29,1
24,18,54,78,77,21,51,41,6,0
19,87,72,97,42,86,0,69,20,1
73,22,30,42,79,29,68,32,63,1
31,25,72,18,87,70,13,58,21,0
71,94,91,46,82,61,30,41,8,1
83,85,25,18,65,46,48,41,95,1
25,55,15,27,40,7,41,62,54,1
39,58,93,38,91,43,35,49,85,1
59,27,91,12,27,66,86,14,45,0
48,23,69,61,71,84,70,60,91,1
52,35,18,16,87,64,15,65,94,1
65,77,75,46,94,86,26,42,57,1
39,41,95,92,7,1,51,72,26,0
77,28,3,56,19,34,77,46,64,1
58,28,78,1,27,85,58,20,56,1
69,3,90,45,24,52,79,76,98,0
94,37,75,59,28,65,17,12,53,1
85,1,30,20,92,69,4,59,5,1
90,34,10,74,55,74,85,3,55,1
96,16,75,50,4,59,33,42,79,1
97,16,66,44,25,77,38,13,40,1
13,85,84,31,89,76,11,54,14,1
84,7,53,74,10,74,65,52,99,1
69,78,62,83,29,67,23,15,56,1
86,79,94,5,77,63,38,84,65,1
30,31,32,80,44,14,10,42,77,1
48,2,74,63,55,52,54,41,85,0
87,60,92,84,49,71,68,29,93,1
61,18,47,51,18,83,77,57,28,1
38,33,80,53,23,80,39,20,45,0
7,22,19,39,89,81,63,46,43,1
10,94,52,22,41,54,18,5,17,1
1,36,51,30,99,93,75,73,67,0
55,11,35,30,20,23,7,0,11,1
90,22,35,24,53,66,37,30,86,1
99,53,99,57,92,7,28,51,75,1
68,30,11,33,97,21,89,91,98,1
15,36,29,8,4,36,2,7,34,1
28,71,73,54,36,5,7,84,51,1
42,84,66,28,45,39,70,40,46,1
1,13,8,40,25,72,0,72,26,1
23,9,12,94,44,56,84,37,94,1
58,61,39,57,72,93,80,77,100,1
28,91,85,14,13,60,61,65,94,1
32,55,7,98,51,51,96,47,57,1
63,62,61,67,44,51,9,30,6,1
67,30,100,45,15,63,31,7,80,0
78,99,96,31,95,51,82,57,87,1
55,8,48,59,2,27,10,58,74,1
69,23,20,4,24,59,100,50,60,1
31,78,51,15,43,29,38,91,16,1
7,49,52,2,72,28,43,49,0,1
62,77,69,66,24,84,44,87,37,1
84,61,57,20,88,50,8,33,50,1
100,85,69,41,98,16,12,3,85,1
89,36,54,56,69,92,42,47,30,1
66,2,22,29,61,75,8,18,71,1
86,10,19,5,52,31,31,11,1,1
55,84,77,87,51,27,63,54,80,1
52,91,33,34,64,100,56,40,13,1
50,30,6,69,52,69,88,21,59,1
27,56,76,37,20,87,29,71,57,1
17,95,81,90,82,54,97,61,92,1
22,67,11,33,67,64,0,5,23,1
57,5,52,93,48,26,60,17,100,1
21,15,33,87,13,19,5,60,62,1
19,74,60,4,90,63,3,22,59,1
65,86,79,84,43,1,97,15,14,1
91,20,24,41,54,59,15,84,18,1
14,93,42,89,43,83,90,77,48,1
35,69,62,100,63,66,12,68,72,1
51,1,75,40,36,11,27,69,91,0
20,86,11,40,61,77,18,3,81,1
97,99,21,38,41,6,53,7,11,1
83,56,70,43,7,51,97,9,100,1
72,49,73,36,54,70,87,54,21,1
29,77,73,80,56,99,20,84,0,1
44,9,10,38,20,84,2,48,35,1
32,20,20,20,28,33,66,81,32,1
16,44,91,95,69,72,14,89,40,0
50,50,40,83,44,93,32,53,32,1
16,49,85,40,84,9,48,29,30,0
64,0,26,56,4,18,47,87,93,1
50,16,21,52,66,78,78,92,94,1
60,90,34,6,0,79,51,100,52,1
30,26,61,7,49,1,1,68,48,0
46,51,89,61,7,48,48,11,59,1
70,96,46,15,27,70,70,65,1,1
4,22,18,46,0,13,19,65,14,1
17,4,3,51,100,13,78,98,15,1
65,41,23,7,88,30,34,77,89,1
4,83,61,82,63,81,97,19,25,1
64,51,92,16,99,30,62,22,37,1
94,47,93,37,10,67,0,73,19,1
64,76,74,18,80,46,23,4,30,1
58,31,38,90,24,82,57,78,69,1
66,50,72,38,97,81,98,43,93,1
41,6,79,58,13,85,17,36,79,0
16,48,79,40,93,38,57,66,64,0
69,62,29,19,67,34,71,65,68,1
61,56,98,88,70,14,45,79,15,1
100,54,0,76,100,76,15,30,57,1
49,39,65,9,81,94,9,45,45,1
90,26,18,24,96,72,65,21,74,1
55,10,99,51,61,42,61,82,16,0
81,52,13,95,89,27,75,34,63,1
13,81,82,43,0,68,23,34,2,1
78,73,97,51,58,82,13,37,95,1
19,22,34,87,47,54,64,93,99,1
49,73,53,73,17,69,56,61,12,1
53,45,93,26,78,26,46,36,41,1
56,73,6,60,10,19,30,24,64,1
41,50,63,30,3,16,24,61,15,1
88,35,36,84,44,32,66,1,80,1
10,55,99,36,8,14,13,67,57,0
42,5,99,9,65,14,30,32,61,0
95,6,100,41,6,30,95,55,36,1
77,92,3,10,28,36,78,43,47,1
13,57,100,16,51,6,68,37,44,0
88,74,65,78,29,8,53,57,20,1
39,23,33,7,12,52,91,96,53,1
1,87,51,71,74,97,35,76,59,1
50,40,59,95,28,67,27,70,90,1
9,75,31,82,52,50,98,11,64,1
97,64,69,60,12,48,85,82,15,1
45,90,69,97,98,54,58,18,46,1
38,60,61,59,57,73,25,82,80,1
46,59,21,54,71,19,13,33,48,1
81,49,94,60,22,54,33,87,90,1
82,0,40,77,71,44,93,77,36,1
22,59,77,73,37,51,94,77,70,1
27,78,11,94,32,63,91,26,8,1
4,93,61,42,96,46,49,92,38,1
49,17,85,91,87,49,52,84,84,0
86,30,26,42,75,27,39,36,38,1
90,78,81,47,5,24,21,10,75,1
44,84,72,76,21,81,97,91,45,1
0,99,54,92,33,50,42,93,1,1
76,82,26,92,87,78,81,69,15,1
98,35,56,24,16,59,61,44,34,1
41,48,47,52,46,49,46,13,54,1
31,2,38,62,69,46,76,5,4,0
52,37,61,32,23,48,0,49,5,1
59,83,24,9,54,58,54,49,92,1
2,30,32,61,8,91,7,46,73,0
100,79,58,61,77,54,33,93,38,1
18,96,10,32,51,62,4,34,99,1
91,93,97,20,55,20,56,37,51,1
34,19,65,61,14,53,23,98,89,0
41,79,49,33,86,97,9,70,12,1
16,21,82,29,46,96,68,35,7,0
59,34,80,73,8,57,61,63,1,1
37,62,0,64,41,54,11,16,8,1
20,76,11,90,72,64,27,19,65,1
59,86,35,25,19,39,61,33,72,1
76,91,100,22,72,95,90,86,84,1
51,2,73,57,82,47,27,47,71,0
29,59,0,53,87,52,57,47,21,1
35,9,12,41,29,46,88,37,34,1
94,21,56,28,13,100,94,65,83,1
40,90,90,30,28,85,17,61,89,1
0,92,41,46,48,22,19,47,26,1
92,46,16,5,74,78,43,27,61,1
45,32,48,82,53,99,3,74,28,1
5,76,6,58,44,78,54,54,17,1
75,100,69,63,42,8,99,45,52,1
40,6,83,79,40,72,19,69,64,0
69,74,30,52,85,89,34,90,60,1
94,49,77,46,97,44,54,69,60,1
79,38,71,86,32,14,95,69,89,1
1,63,85,96,28,58,97,49,92,0
75,36,5,64,15,55,79,51,17,1
74,83,53,64,52,40,43,95,77,1
32,60,54,24,26,17,71,30,87,1
11,53,39,39,45,83,24,25,47,1
56,35,39,48,67,26,62,8,79,1
48,44,3,93,15,74,92,82,79,1
40,68,40,94,31,97,77,86,51,1
17,86,75,24,35,36,62,82,17,1
97,0,56,52,45,85,84,42,20,1
81,36,48,58,66,78,98,93,81,1
23,93,9,71,97,44,37,77,74,1
72,39,0,64,9,28,31,17,46,1
0,90,11,4,42,91,70,90,67,1
24,79,94,3,12,29,4,51,51,1
30,85,31,31,64,51,47,48,25,1
24,1,67,28,35,16,56,23,83,0
30,34,45,60,23,76,19,75,85,1
37,21,61,90,82,85,76,8,7,0
4,60,41,65,38,28,78,75,65,1
75,55,68,74,40,12,33,93,27,1
59,55,27,77,68,15,96,78,97,1
45,70,63,80,10,61,75,71,28,1
7,3,51,55,64,12,67,1,16,0
57,98,11,40,50,91,8,68,0,1
96,49,64,28,32,11,12,82,33,1
94,26,10,5,60,11,38,51,73,1
69,46,5,74,53,6,47,64,8,1
66,53,70,19,90,36,20,88,15,1
65,44,44,49,44,64,93,15,5,1
13,60,99,12,9,24,66,79,17,0
81,46,64,0,16,53,57,61,24,1
41,87,81,38,17,96,24,60,21,1
66,52,53,92,82,54,34,11,33,1
81,79,86,74,80,42,73,53,30,1
72,5,91,89,36,61,47,66,58,0
24,72,100,99,67,34,52,76,59,0
83,58,52,10,91,32,61,38,17,1
30,64,87,9,32,48,76,19,57,1
69,39,1,34,30,7,93,33,88,1
52,84,61,55,84,29,54,71,24,1
34,13,42,27,19,6,3,89,2,1
35,26,87,28,96,66,88,41,46,0
14,63,87,62,27,20,98,12,40,0
20,48,91,29,99,82,86,8,96,0
18,9,74,37,14,62,7,58,25,0
97,55,86,70,100,63,90,1,77,1
68,71,33,27,5,98,20,99,76,1
19,38,5,8,31,6,65,60,43,1
50,88,63,23,36,74,50,81,38,1
83,60,19,98,84,98,19,88,51,1
61,65,86,7,17,97,58,63,30,1
54,34,65,58,4,15,41,67,89,1
69,0,81,29,29,20,6,19,62,0
16,86,86,13,32,30,78,23,95,1
87,21,24,46,3,20,53,77,34,1
41,78,82,22,6,45,8,70,15,1
68,18,75,54,94,36,25,41,3,1
49,87,4,40,20,55,81,27,52,1
33,92,28,15,22,13,29,63,82,1
60,3,41,21,21,59,15,40,2,1
73,18,55,81,89,94,53,98,16,1
15,1,96,93,64,84,42,74,15,0
46,43,53,97,32,33,6,53,69,1
56,25,74,76,35,28,73,37,83,1
18,41,67,6,85,30,74,93,60,0
36,92,55,0,56,85,84,49,25,1
35,3,87,59,10,2,61,88,6,0
68,91,79,79,22,72,15,23,60,1
25,56,45,68,64,95,55,1,26,1
58,16,8,39,72,29,78,1,26,1
17,88,20,2,87,48,65,23,16,1
12,62,88,80,80,56,30,19,95,0
87,16,82,9,45,42,31,90,83,1
77,51,14,84,84,1,8,63,94,1
66,62,85,85,64,59,94,92,91,1
73,54,83,74,51,100,4,22,21,1
85,86,32,3,75,25,83,55,17,1
51,41,10,57,43,99,51,9,4,1
3,10,14,48,92,78,4,99,72,0
55,100,54,21,50,70,82,12,25,1
49,64,65,43,46,7,80,93,90,1
96,0,57,14,88,89,86,97,60,1
79,68,80,90,13,29,11,56,97,1
79,87,65,71,3,48,61,84,48,1
13,4,63,48,46,47,81,3,69,0
40,28,91,100,97,56,92,21,97,0
61,10,73,41,7,36,25,91,49,0
38,68,98,72,6,11,91,99,56,1
77,65,100,66,47,64,93,35,32,1
93,60,85,28,88,82,50,80,2,1
92,23,84,47,79,9,98,68,44,1
66,95,13,6,90,38,88,21,79,1
17,33,35,11,4,96,46,88,21,1
93,87,95,96,19,70,16,81,78,1
64,54,4,85,85,33,70,10,7,1
54,93,40,27,9,71,0,62,33,1
76,60,81,62,53,79,40,81,34,1
31,21,77,22,80,63,5,100,44,0
26,68,8,55,56,67,31,36,96,1
87,84,53,98,69,7,69,46,3,1
78,88,53,23,43,60,22,91,98,1
79,12,54,26,89,38,38,34,7,1
27,98,59,58,92,14,17,85,2,1
77,23,36,19,96,33,0,54,10,1
14,1,21,23,94,72,43,22,1,0
81,50,72,92,39,98,27,49,31,1
14,19,93,16,71,99,41,50,73,0
10,40,19,69,42,83,31,44,33,1
21,65,61,63,82,81,75,26,39,1
90,49,44,11,20,64,97,36,84,1
11,0,68,62,14,94,65,98,24,0
45,52,68,98,11,85,5,25,74,1
50,94,43,32,97,9,17,46,70,1
25,69,85,79,57,23,15,93,49,1
57,83,69,56,98,47,19,72,0,1
61,26,27,30,69,4,25,9,86,1
35,8,29,63,90,35,84,79,60,1
7,37,38,87,49,19,79,38,84,1
43,89,35,34,28,8,36,24,63,1
16,21,11,65,87,46,28,64,40,1
56,80,74,46,88,92,63,0,81,1
47,38,35,33,46,62,12,7,87,1
34,71,52,30,49,28,38,34,94,1
68,42,89,16,61,88,96,40,26,1
65,42,24,27,59,18,18,51,47,1
58,12,36,31,20,71,57,99,64,1
94,71,24,32,2,22,27,20,42,1
12,94,66,72,60,78,8,69,94,1
51,47,88,25,93,70,71,6,51,1
91,33,32,89,12,72,98,66,64,1
82,14,93,29,64,66,18,8,56,1
4,71,14,46,97,76,94,73,78,1
13,96,38,63,78,17,40,82,15,1
14,95,76,97,14,56,3,23,73,1
41,3,22,78,16,3,26,56,77,1
95,7,4,99,99,28,11,29,95,1
39,4,14,18,23,68,94,43,98,1
14,71,60,78,100,37,32,9,94,1
22,36,88,80,17,28,31,80,16,0
74,18,71,51,48,58,88,31,73,1
61,98,8,22,86,2,82,38,1,1
56,5,25,99,97,22,33,14,14,1
61,84,81,42,63,55,92,83,53,1
96,29,19,48,94,63,18,54,3,1
87,24,44,17,71,52,87,69,68,1
100,15,98,50,24,36,39,94,15,1
50,88,73,14,15,66,18,84,16,1
16,37,71,39,65,1,54,24,19,0
25,71,2,83,88,16,0,76,81,1
39,69,21,29,19,7,19,65,27,1
12,93,87,94,94,79,47,94,22,1
75,45,34,80,95,65,39,99,87,1
7,50,6,72,19,2,13,6,72,1
5,94,49,70,89,49,35,88,33,1
92,95,6,58,30,87,78,71,47,1
54,45,70,15,30,89,74,29,67,1
39,57,46,34,57,68,36,29,60,1
57,54,12,1,58,99,68,55,30,1
39,92,67,51,36,95,95,22,4,1
74,95,93,54,86,78,82,81,42,1
53,49,66,53,80,100,82,0,80,1
7,21,21,93,53,11,98,75,11,1
21,91,98,95,27,42,35,94,54,1
53,98,30,56,65,94,35,50,62,1
10,70,37,55,46,8,91,18,67,1
68,45,89,76,47,42,87,51,17,1
41,85,15,22,83,13,47,88,58,1
53,27,14,75,37,56,72,70,66,1
0,88,24,18,86,76,58,64,27,1
87,40,1,11,80,43,34,89,18,1
87,52,4,83,44,5,95,77,49,1
57,27,76,63,69,14,63,49,1,1
1,67,42,57,3,45,63,12,96,1
76,42,58,29,78,28,40,40,63,1
52,99,31,69,34,61,87,80,29,1
66,4,49,55,26,5,67,82,14,1
24,2,2,58,46,87,89,60,18,1
13,68,19,79,41,33,52,52,86,1
91,9,99,50,24,88,36,3,49,1
21,55,79,90,77,34,47,14,12,0
37,51,96,11,11,99,55,14,64,0
36,39,24,71,100,94,59,61,62,1
14,90,41,97,27,87,37,87,9,1
40,26,7,6,39,90,75,61,70,1
53,34,99,67,57,25,47,29,3,0
70,98,44,39,16,20,40,61,54,1
61,81,30,29,82,99,41,25,73,1
22,96,51,79,28,1,16,88,86,1
53,69,76,54,26,82,2,88,45,1
64,47,2,52,0,75,27,94,7,1
3,31,65,25,30,19,71,64,60,0
6,50,47,90,65,47,42,71,77,1
61,59,80,76,13,30,7,35,64,1
82,79,95,28,58,5,54,98,34,1
99,86,28,60,25,0,71,73,76,1
21,12,20,38,86,27,46,70,24,1
81,65,42,74,1,31,4,100,27,1
20,79,55,23,91,40,66,2,19,1
73,53,50,17,14,17,91,23,27,1
63,38,100,77,26,26,63,58,38,1
60,93,97,53,99,52,11,48,94,1
100,73,9,74,56,17,76,98,98,1
15,91,22,39,78,60,56,40,47,1
57,12,53,76,94,9,68,85,86,1
60,3,74,42,35,66,83,5,81,0
21,77,97,15,79,64,79,18,10,1
17,66,46,44,39,7,45,63,21,1
97,69,66,49,99,9,21,97,3,1
15,6,57,54,57,88,49,52,18,0
74,42,84,72,78,44,28,71,57,1
25,10,51,44,73,52,21,36,40,0
61,57,11,90,58,87,43,18,88,1
62,81,26,68,56,50,64,59,14,1
15,14,82,20,28,69,18,31,98,0
66,86,77,41,11,38,26,53,2,1
33,49,54,29,68,74,66,6,50,1
76,66,16,46,1,58,35,14,84,1
57,100,80,68,47,23,81,47,95,1
64,50,66,10,58,4,79,56,61,1
34,40,48,80,26,37,48,15,26,1
30,33,87,74,97,5,34,91,71,0
58,64,20,68,88,71,13,96,16,1
10,94,28,21,33,32,37,77,54,1
45,51,4,73,82,82,70,5,16,1
80,70,51,46,38,78,21,91,91,1
28,26,77,17,29,2,100,11,23,0
27,30,5,36,77,54,4,88,43,1
38,7,6,36,79,84,46,1,30,1
8,38,16,43,81,56,23,80,34,1
30,31,11,25,37,72,55,94,29,1
92,53,18,79,17,27,42,70,58,1
14,82,53,0,91,96,72,2,14,1
40,16,55,57,46,59,50,8,57,1
48,67,78,16,13,41,80,68,88,1
80,45,32,41,51,23,87,98,53,1
11,1,100,59,58,78,5,45,84,0
10,76,15,91,36,3,29,14,34,1
42,62,65,73,61,71,1,61,54,1
40,29,41,22,68,53,50,31,13,1
45,81,9,84,27,16,100,35,95,1
28,67,36,25,48,6,43,34,86,1
93,30,76,5,28,86,92,31,38,1
77,44,100,98,85,6,26,85,22,1
59,98,46,31,65,89,61,84,1,1
44,72,18,67,79,47,85,68,36,1
24,17,8,83,10,94,29,83,83,1
28,58,91,30,54,19,11,19,39,0
72,52,6,61,97,92,56,68,97,1
30,89,32,8,8,47,23,9,53,1
64,68,33,32,93,78,56,63,25,1
100,77,44,37,87,69,69,24,12,1
16,2,92,91,29,91,64,69,28,0
18,47,4,89,52,17,28,22,38,1
85,29,54,64,2,78,8,27,78,1
75,37,0,27,65,63,82,71,7,1
87,30,65,40,10,71,87,52,58,1
67,9,33,6,1,37,60,2,87,1
56,10,11,6,30,3,51,38,11,1
50,4,90,10,80,19,63,27,25,0
79,65,0,5,4,64,85,86,96,1
4,70,56,99,97,16,46,48,22,1
46,84,45,60,5,73,97,64,86,1
54,91,86,96,2,75,64,83,83,1
42,84,15,17,59,12,87,84,33,1
69,35,72,65,90,98,31,88,30,1
96,2,84,78,1,44,76,43,84,1
72,2,90,55,100,14,94,8,24,0
99,47,68,4,8,34,91,27,80,1
14,93,94,100,72,21,4,97,99,1
16,90,96,22,99,88,100,52,38,1
30,51,45,25,38,10,25,34,6,1
16,73,36,17,0,58,74,73,5,1
89,89,14,47,31,47,91,73,98,1
77,53,59,63,70,43,8,12,45,1
100,56,74,72,31,99,54,15,78,1
21,30,76,41,84,20,76,26,92,0
86,7,32,45,36,24,31,38,76,1
33,16,68,17,47,42,31,98,16,0
43,87,79,26,6,92,11,73,31,1
37,57,50,66,44,92,78,34,87,1
88,93,27,1,20,30,43,21,11,1
72,70,90,71,30,55,81,34,98,1
86,23,61,35,31,48,3,24,33,1
37,37,80,82,69,92,78,33,2,0
48,16,37,64,47,71,51,66,32,1
63,57,6,40,9,4,99,69,7,1
8,59,54,67,17,75,91,89,2,1
52,85,10,24,42,72,8,71,68,1
93,29,68,98,21,44,37,0,54,1
26,6,14,48,45,58,78,14,61,1
39,32,37,26,21,48,90,68,35,1
69,86,58,99,93,18,49,55,84,1
34,78,41,38,70,67,27,60,31,1
31,85,69,73,36,97,78,73,98,1
36,48,10,47,8,73,27,64,62,1
74,98,44,43,43,87,66,0,37,1
3,81,38,96,48,77,17,91,68,1
73,28,51,4,18,13,14,35,19,1
48,70,12,56,40,61,44,87,53,1
91,82,81,73,85,97,80,47,25,1
45,20,30,6,48,34,5,95,96,1
41,60,65,82,51,77,36,99,99,1
96,62,25,1,94,82,99,5,46,1
43,36,22,8,71,6,17,98,100,1
16,43,49,87,53,91,62,99,47,1
39,89,46,58,0,70,28,72,72,1
24,88,38,45,60,77,71,71,10,1
38,36,89,69,28,96,72,20,7,0
30,75,40,50,67,3,9,14,81,1
58,25,75,85,2,7,12,15,90,1
39,17,75,52,2,33,81,4,37,0
41,52,82,50,58,78,97,77,55,1
31,79,92,81,89,98,24,39,27,1
90,47,88,96,84,35,30,36,33,1
64,69,71,7,9,63,46,22,46,1
83,35,14,90,31,73,50,6,91,1
68,54,93,64,93,66,96,42,60,1
93,0,90,78,15,60,25,83,44,1
57,88,20,74,7,97,95,55,1,1
9,88,83,53,10,51,45,34,45,1
58,61,44,39,36,64,44,7,64,1
100,27,59,99,70,26,26,58,37,1
5,9,15,10,49,25,87,77,93,0
18,57,66,41,29,2,92,0,68,1
37,91,18,63,81,57,7,95,6,1
94,91,7,11,76,84,86,0,19,1
24,70,18,32,82,94,1,47,52,1
35,98,26,94,73,33,22,38,67,1
47,77,91,93,42,91,98,65,59,1
47,49,88,4,43,45,11,40,18,1
30,48,76,31,62,51,70,55,85,1
84,46,76,25,67,7,37,51,74,1
80,12,24,84,11,93,62,1,60,1
11,48,86,60,81,57,14,49,51,0
73,85,55,9,1,12,18,25,41,1
10,58,5,97,93,28,63,37,18,1
2,80,85,72,86,2,87,8,74,0
13,13,26,56,91,6,71,4,100,0
78,79,27,68,46,78,41,16,4,1
78,34,84,25,11,24,69,18,0,1
21,35,1,62,25,96,47,54,61,1
13,90,61,92,28,55,77,52,18,1
72,11,83,73,26,82,51,67,82,0
52,67,35,5,67,52,1,61,93,1
97,55,88,20,67,100,77,86,5,1
82,20,97,10,37,77,69,6,96,1
76,63,67,1,61,93,1,89,56,1
23,28,44,70,70,79,59,36,50,1
20,50,32,59,28,49,6,1,24,1
13,15,25,26,8,2,27,86,62,1
75,17,0,11,37,82,36,69,43,1
59,90,87,74,65,10,82,10,79,1
90,76,47,25,62,47,13,26,36,1
80,32,59,38,12,65,20,83,92,1
74,47,18,77,32,23,7,1,51,1
8,88,66,53,5,74,70,87,14,1
44,87,93,96,100,11,49,4,44,1
86,93,60,2,18,58,90,55,52,1
34,12,46,35,37,93,17,73,72,0
30,100,38,55,69,24,55,25,86,1
30,25,23,73,48,9,28,80,60,1
35,24,76,36,50,34,5,76,16,0
86,55,88,37,27,11,41,81,46,1
5,48,12,5,100,80,17,89,44,1
22,89,86,57,95,26,93,20,22,1
88,45,61,16,45,43,43,0,81,1
68,68,35,10,92,43,88,13,77,1
70,30,26,37,35,36,23,8,16,1
21,5,19,0,71,74,13,22,47,1
86,98,28,16,44,40,56,41,24,1
9,83,11,26,29,25,79,61,48,1
